bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1483609,1791,SCR24,4,Passed,2021-07-16,"Los Angeles County Sheriff’s Deputy Joseph Solano Memorial Overcrossing.","Relative to the Los Angeles County Sheriff’s Deputy Joseph Solano Memorial Overcrossing.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 85, Statutes of 2021.",https://legiscan.com/CA/bill/SCR24/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR24
1485409,1791,SCR25,4,Passed,2021-07-09,"Adult Education Week.","Relative to adult education.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 62, Statutes of 2021.",https://legiscan.com/CA/bill/SCR25/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR25
1486814,1791,SCR26,4,Passed,2021-07-16,"Detective Raul Vasquez Gama Memorial Highway.","Relative to Detective Raul Vasquez Gama Memorial Highway.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 86, Statutes of 2021.",https://legiscan.com/CA/bill/SCR26/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR26
1487413,1791,SCR27,4,Passed,2021-07-09,"Jeffrey Stevenson Memorial Bike Path.","Relative to the Jeffrey Stevenson Memorial Bike Path.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 63, Statutes of 2021.",https://legiscan.com/CA/bill/SCR27/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR27
1487414,1791,SCR28,4,Passed,2021-07-09,"Korean War Veterans Memorial Highway.","Relative to the Korean War Veterans Memorial Highway.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 64, Statutes of 2021.",https://legiscan.com/CA/bill/SCR28/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR28
1487976,1791,SCR29,4,Passed,2021-07-09,"California Holocaust Memorial Day.","Relative to California Holocaust Memorial Day.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 65, Statutes of 2021.",https://legiscan.com/CA/bill/SCR29/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR29
1488597,1791,SCR30,4,Passed,2021-07-09,"Cystinuria Awareness Day.","Relative to Cystinuria Awareness Day.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 66, Statutes of 2021.",https://legiscan.com/CA/bill/SCR30/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR30
1491586,1791,SCR31,4,Passed,2021-07-09,"Arab American Heritage Month.","Relative to Arab American Heritage Month.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 67, Statutes of 2021.",https://legiscan.com/CA/bill/SCR31/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR31
1491587,1791,SCR32,4,Passed,2021-07-16,"Distracted Driving Awareness Month.","Relative to distracted driving.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 87, Statutes of 2021.",https://legiscan.com/CA/bill/SCR32/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR32
1492855,1791,SCR33,4,Passed,2021-07-09,"Food Allergy Awareness Week.","Relative to Food Allergy Awareness Week.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 68, Statutes of 2021.",https://legiscan.com/CA/bill/SCR33/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR33
1492856,1791,SCR34,4,Passed,2021-09-10,"Veterans’ Home of California.","Relative to veterans.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 122, Statutes of 2021.",https://legiscan.com/CA/bill/SCR34/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR34
1493523,1791,SCR35,1,Introduced,2021-04-12,"UCLA Labor Center.","Relative to the UCLA Labor Center.",489,"Senate Rules",2021-04-12,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SCR35/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR35
1495451,1791,SCR36,4,Passed,2021-07-20,"Aromatic L-amino Acid Decarboxylase (AADC) Deficiency Awareness Day.","Relative to aromatic l-amino acid decarboxylase deficiency awareness.",0,,2021-07-20,"Chaptered by Secretary of State. Res. Chapter 98, Statutes of 2021.",https://legiscan.com/CA/bill/SCR36/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR36
1495452,1791,SCR37,4,Passed,2021-09-10,"Latino Veterans Day.","Relative to Latino Veterans Day.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 123, Statutes of 2021.",https://legiscan.com/CA/bill/SCR37/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR37
1501653,1791,SCR38,4,Passed,2021-07-16,"Cystic Fibrosis Awareness Month.","Relative to Cystic Fibrosis Awareness Month.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 88, Statutes of 2021.",https://legiscan.com/CA/bill/SCR38/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR38
1503083,1791,SCR39,2,Engrossed,2021-08-30,"Officer Tommy Scott Memorial Highway.","Relative to the Officer Tommy Scott Memorial Highway.",471,"Assembly Transportation",2021-09-02,"Referred to Com. on TRANS.",https://legiscan.com/CA/bill/SCR39/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR39
1503856,1791,SCR40,4,Passed,2021-07-09,"Arts, Culture, and Creativity Month.","Relative to Arts, Culture, and Creativity Month.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 69, Statutes of 2021.",https://legiscan.com/CA/bill/SCR40/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR40
1506342,1791,SCR41,4,Passed,2021-07-20,Juneteenth.,"Relative to Juneteenth.",0,,2021-07-20,"Chaptered by Secretary of State. Res. Chapter 99, Statutes of 2021.",https://legiscan.com/CA/bill/SCR41/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR41
1507115,1791,SCR42,4,Passed,2021-07-16,"AAPI Day Against Bullying and Hate.","Relative to AAPI Day Against Bullying and Hate.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 89, Statutes of 2021.",https://legiscan.com/CA/bill/SCR42/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR42
1507740,1791,SCR43,4,Passed,2021-07-16,"CASA Appreciation Day.","Relative to CASA Appreciation Day.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 90, Statutes of 2021.",https://legiscan.com/CA/bill/SCR43/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR43
1507741,1791,SCR44,2,Engrossed,2021-05-13,"Hospital Week.","Relative to Hospital Week.",470,"Assembly Rules",2021-05-20,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SCR44/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR44
1508138,1791,SCR45,4,Passed,2021-07-20,"Elder and Dependent Adult Abuse Awareness Month.","Relative to Elder and Dependent Adult Abuse Awareness Month.",0,,2021-07-20,"Chaptered by Secretary of State. Res. Chapter 100, Statutes of 2021.",https://legiscan.com/CA/bill/SCR45/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR45
1508139,1791,SCR46,4,Passed,2021-07-16,"California Tourism Month.","Relative to California Tourism Month.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 91, Statutes of 2021.",https://legiscan.com/CA/bill/SCR46/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR46
1508537,1791,SCR47,4,Passed,2021-07-20,"Sugihara Visas Day.","Relative to Sugihara Visas Day.",0,,2021-07-20,"Chaptered by Secretary of State. Res. Chapter 101, Statutes of 2021.",https://legiscan.com/CA/bill/SCR47/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR47
1508538,1791,SCR48,4,Passed,2021-07-09,"California Grown Flower Month.","Relative to California Grown Flower Month.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 70, Statutes of 2021.",https://legiscan.com/CA/bill/SCR48/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR48
1513341,1791,SCR49,4,Passed,2021-09-10,"Public Power Week.","Relative to Public Power Week.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 124, Statutes of 2021.",https://legiscan.com/CA/bill/SCR49/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR49
1514146,1791,SCR50,4,Passed,2021-07-09,"Alzheimer’s and Brain Awareness Month and The Longest Day.","Relative to Alzheimer’s and Brain Awareness Month and The Longest Day.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 71, Statutes of 2021.",https://legiscan.com/CA/bill/SCR50/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR50
1514946,1791,SCR51,4,Passed,2021-09-10,"Sacramento Municipal Utility District: zero-carbon emissions goal.","Relative to the Sacramento Municipal Utility District.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 125, Statutes of 2021.",https://legiscan.com/CA/bill/SCR51/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR51
1515971,1791,SCR52,4,Passed,2021-09-10,"California Parks and Recreation Professionals Month.","Relative to California Parks and Recreation Professionals Month.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 126, Statutes of 2021.",https://legiscan.com/CA/bill/SCR52/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR52
1517131,1791,SCR53,1,Introduced,2021-06-22,"Climate change.","Relative to climate change.",478,"Senate Environmental Quality",2021-06-30,"Re-referred to Com. on E.Q.",https://legiscan.com/CA/bill/SCR53/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR53
1518451,1791,SCR54,4,Passed,2021-09-10,"Domestic Violence Awareness Month.","Relative to domestic violence.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 127, Statutes of 2021.",https://legiscan.com/CA/bill/SCR54/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR54
1521755,1791,SCR55,4,Passed,2021-09-17,"Breastfeeding Awareness Month of 2021.","Relative to Breastfeeding Awareness Month of 2021.",0,,2021-09-17,"Chaptered by Secretary of State. Res. Chapter 143, Statutes of 2021.",https://legiscan.com/CA/bill/SCR55/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR55
1521756,1791,SCR56,4,Passed,2021-09-17,"Blood cancer and blood donation awareness.","Relative to blood cancer and blood donation awareness.",0,,2021-09-17,"Chaptered by Secretary of State. Res. Chapter 144, Statutes of 2021.",https://legiscan.com/CA/bill/SCR56/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR56
1521868,1791,SCR57,4,Passed,2021-09-17,"Runaway and Homeless Youth Prevention Month.","Relative to Runaway and Homeless Youth Prevention Month.",0,,2021-09-17,"Chaptered by Secretary of State. Res. Chapter 145, Statutes of 2021.",https://legiscan.com/CA/bill/SCR57/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR57
1521869,1791,SCR58,4,Passed,2021-09-17,"One Health Day","Relative to One Health Day.",0,,2021-09-17,"Chaptered by Secretary of State. Res. Chapter 146, Statutes of 2021.",https://legiscan.com/CA/bill/SCR58/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR58
1521870,1791,SCR59,1,Introduced,2021-08-18,"Medical interventions: voluntary and informed consent.","Relative to medical interventions.",480,"Senate Health",2021-08-25,"Re-referred to Com. on HEALTH.",https://legiscan.com/CA/bill/SCR59/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR59
1521963,1791,SCR60,2,Engrossed,2021-09-10,"Art Therapy Week of Civic Engagement.","Relative to Art Therapy Week of Civic Engagement.",0,,2021-09-10,"In Assembly. Held at Desk.",https://legiscan.com/CA/bill/SCR60/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR60
1522113,1791,SCR61,2,Engrossed,2021-09-07,"Prostate Cancer Awareness Month.","Relative to public health.",0,,2021-09-07,"In Assembly. Held at Desk.",https://legiscan.com/CA/bill/SCR61/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR61
1457024,1791,SJR1,4,Passed,2021-09-17,"Student loan debt.","Relative to student loan debt.",0,,2021-09-17,"Chaptered by Secretary of State. Res. Chapter 147, Statutes of 2021.",https://legiscan.com/CA/bill/SJR1/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR1
1475804,1791,SJR2,4,Passed,2021-09-10,"Immigration reform.","Relative to immigration reform.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 128, Statutes of 2021.",https://legiscan.com/CA/bill/SJR2/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR2
1488598,1791,SJR3,4,Passed,2021-09-10,"Battleship USS Iowa Museum and National Museum of the Surface Navy.","Relative to the Battleship USS Iowa Museum and National Museum of the Surface Navy.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 129, Statutes of 2021.",https://legiscan.com/CA/bill/SJR3/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR3
1501654,1791,SJR4,2,Engrossed,2021-07-15,"Special education funding.","Relative to special education funding.",0,,2021-07-15,"In Assembly. Held at Desk.",https://legiscan.com/CA/bill/SJR4/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR4
1507116,1791,SJR5,2,Engrossed,2021-06-17,"Social Security benefits: COVID-19.","Relative to Social Security benefits. .",3914,"Assembly Public Employment and Retirement",2021-07-01,"Referred to Com. on P.E. & R.",https://legiscan.com/CA/bill/SJR5/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR5
1517308,1791,SJR6,4,Passed,2021-09-10,"Affordable Housing Credit Improvement Act.","Relative to the Affordable Housing Credit Improvement Act.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 130, Statutes of 2021.",https://legiscan.com/CA/bill/SJR6/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR6
1518224,1791,SJR7,2,Engrossed,2021-08-19,"Dr. Martin Luther King, Jr.: FBI surveillance tapes.","Relative to Dr. Martin Luther King, Jr. and the FBI surveillance tapes.",0,,2021-08-19,"In Assembly. Held at Desk.",https://legiscan.com/CA/bill/SJR7/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR7
1518853,1791,SJR8,1,Introduced,2021-07-08,"Social Security Disability Insurance: disabled adult child benefit.","Relative to Social Security Disability Insurance.",481,"Senate Human Services",2021-07-14,"Re-referred to Com. on HUMAN S.",https://legiscan.com/CA/bill/SJR8/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR8
1523145,1791,SJR9,1,Introduced,2021-09-10,"20th anniversary of the nonresident tuition exemption: American Families Plan: immigration reform.","Relative to the nonresident tuition exemption and undocumented students.",489,"Senate Rules",2021-09-10,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SJR9/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SJR9
1385441,1791,SCA1,1,Introduced,2020-12-07,"Elections: referenda.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Sections 9 and 10 of Article II thereof, relating to elections.",0,,2021-09-01,"Ordered to inactive file on request of Senator Hertzberg.",https://legiscan.com/CA/bill/SCA1/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCA1
1385541,1791,SCA2,1,Introduced,2020-12-07,"Public housing projects.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by repealing Article XXXIV thereof, relating to public housing projects.",0,,2021-09-01,"Ordered to inactive file on request of Senator Allen.",https://legiscan.com/CA/bill/SCA2/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCA2
1385494,1791,SCA3,1,Introduced,2020-12-07,"Elections: recalls.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 15 of Article II thereof, relating to elections.",1796,"Senate Elections and Constitutional Amendments",2021-04-07,"Referred to Com. on E. & C.A.",https://legiscan.com/CA/bill/SCA3/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCA3
1455043,1791,SCA4,1,Introduced,2021-02-17,"Legislature: 2-year budget.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Sections 3, 10, 11, and 12 of, and adding Section 12.3 to, Article IV thereof, by amending Section 36 of Article XIII thereof, by amending Section 2.2 of Article XIII A thereof, by amending Sections 1, 2, 3, 6, 8, and 10.5 of, and adding Section 16 to, Article XIII   B thereof, by amending Sections 8, 8.5, 20, 21, and 22 of Article XVI thereof, by amending Section 2 of Article XIX   B thereof, and by amending Section 4 of Article XXXV thereof, relating to the state budget.",476,"Senate Budget and Fiscal Review",2021-04-07,"Referred to Coms. on B. & F.R. and E. & C.A.",https://legiscan.com/CA/bill/SCA4/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCA4
1500882,1791,SCA5,1,Introduced,2021-04-15,"University of California: regents: student members.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 9 of Article IX thereof, relating to the University of California.",0,,2021-09-01,"Ordered to inactive file on request of Senator Glazer.",https://legiscan.com/CA/bill/SCA5/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCA5
